Alan Tate,3,0
Àngel Rangel,33,3
Ashley Williams,37,0
Ben Davies,37,1
Chico,26,0
Danny Graham,18,3
Dwight Tiendalli,14,1
Garry Monk,11,0
Gerhard Tremmel,14,0
Itay Shechter,18,1
Jonathan De Guzmán,37,5
Kemy Agustien,18,0
Kyle Bartley,2,0
Leon Britton,33,0
Luke Moore,17,3
Mark Gower,1,0
Michel Vorm,26,0
Michu,35,18
Nathan Dyer,37,3
Neil Taylor,6,0
Pablo Hernández,30,3
Roland Lamah,5,0
Scott Sinclair,1,1
Sung-yueng Ki,29,0
Wayne Routledge,36,5
