Alberto Paloschi,8,2
André Ayew,29,8
Àngel Rangel,18,0
Ashley Williams,33,2
Bafetimbi Gomis,30,5
Éder,13,0
Federico Fernández,28,1
Gylfi Sigurðsson,33,11
Jack Cork,30,0
Jay Fulton,1,0
Jefferson Montero,19,0
Jonjo Shelvey,16,1
Jordi Amat,5,0
Kyle Bartley,5,0
Kyle Naughton,25,0
Leon Britton,21,0
Leroy Fer,7,0
?ukasz Fabia?ski,33,0
Marvin Emnes,2,0
Matt Grimes,1,0
Modou Barrow,19,1
Nathan Dyer,1,0
Neil Taylor,31,0
Stephen Kingsley,2,0
Sung-yueng Ki,26,1
Wayne Routledge,23,1
