Álvaro,12,0
Àngel Rangel,30,0
Ashley Williams,34,1
Ben Davies,34,2
Cañas,23,0
Chico,31,3
David N'Gog,3,0
Dwight Tiendalli,10,0
Gerhard Tremmel,12,0
Jay Fulton,2,0
Jonathan De Guzmán,34,4
Jonjo Shelvey,32,6
Jordi Amat,17,0
Kyle Bartley,2,0
Leon Britton,25,0
Leroy Lita,2,0
Marvin Emnes,7,1
Michel Vorm,26,0
Michu,17,2
Nathan Dyer,27,6
Neil Taylor,10,0
Pablo Hernández,27,2
Pozuelo,22,0
Roland Lamah,9,2
Sung-yueng Ki,1,0
Wayne Routledge,35,2
Wilfried Bony,34,17
