Asmir Begovic,G,22,0,0,0
Carlo Nash,G,--,--,0,0
Thomas Sorensen,G,16,0,0,0
Robert Huth,D,31,3,3,0
Ryan Shawcross,D,36,0,2,2
Ryan Shotton,D,14,9,1,1
Matthew Upson,D,10,4,1,0
Andy Wilkinson,D,20,5,0,0
Marc Wilson,D,35,0,0,1
Jonathan Woodgate,D,16,1,0,0
Michael Clarkson,M,--,--,--,--
Lucas Dawson,M,--,--,--,--
Rory Delap,M,18,8,2,0
Salif Diao,M,2,4,0,0
Matthew Etherington,M,30,0,3,7
Wilson Palacios,M,9,9,0,0
Jermaine Pennant,M,18,9,0,6
Glenn Whelan,M,27,3,1,1
Dean Whitehead,M,24,9,0,2
Peter Crouch,F,32,1,10,2
Ricardo Fuller,F,3,10,0,0
Cameron Jerome,F,7,16,4,1
Kenwyne Jones,F,10,11,1,0
Louis Moult,F,--,--,--,--
Mamady Sidibe,F,0,0,0,0
Jonathan Walters,F,38,0,7,5
