Steve Simonsen,G,3,2,0,0
Thomas Sorensen,G,35,1,0,0
Leon Cort,D,9,2,0,0
Andrew Davies,D,0,2,0,0
Carl Dickinson,D,3,2,0,1
Abdoulaye Faye,D,36,0,3,0
Andy Griffin,D,17,3,0,0
Danny Higginbotham,D,29,0,1,3
Dominic Matteo,D,--,--,--,--
Oladapu Olufemi,D,--,--,--,--
Ryan Shawcross,D,28,1,3,1
Ryan Shotton,D,--,--,--,--
Ibrahima Sonko,D,7,7,0,0
Andy Wilkinson,D,20,2,0,0
Richard Cresswell,M,11,19,0,0
Rory Delap,M,34,0,2,4
Salif Diao,M,18,2,0,0
Matthew Etherington,M,20,7,2,3
Amdy Faye,M,18,3,0,0
Liam Lawrence,M,18,2,3,3
Matthew Lund,M,--,--,--,--
Seyi George Olofinjana,M,14,4,2,0
Jimmy Phillips,M,--,--,--,--
Danny Pugh,M,9,8,0,2
Tom Soares,M,5,2,0,0
Michael Tonge,M,1,9,0,0
Nathaniel Wedderburn,M,--,--,--,--
Glenn Whelan,M,21,5,1,1
James Beattie,F,16,0,7,3
Ricardo Fuller,F,25,9,11,2
Dave Kitson,F,10,6,0,1
Ben Marshall,F,--,--,--,--
Mamady Sidibe,F,17,5,3,2
