Simon Mignolet,G,38,0,0,0
Kieren Westwood,G,0,0,0,0
Phillip Bardsley,D,11,7,1,0
Titus Bramble,D,12,4,0,0
Wes Brown,D,--,--,--,--
Carlos Jimenez Cuellar,D,26,0,1,2
John Egan,D,--,--,--,--
David Ferguson,D,0,0,0,0
Scott Harrison,D,0,0,0,0
Matthew Kilgallon,D,6,0,0,0
Louis Laing,D,--,--,--,--
Abdou Kader Mangane,D,0,2,0,0
Liam Marrs,D,0,0,0,0
John O'Shea,D,34,0,2,0
Danny Rose,D,25,2,1,1
Lee Cattermole,M,10,0,0,0
Jack Colback,M,30,5,0,0
Craig Gardner,M,32,1,6,2
Adam Johnson,M,35,0,5,6
Billy Knott,M,0,1,0,0
Sebastian Larsson,M,36,2,1,3
James McClean,M,24,12,2,3
Adam Mitchell,M,0,1,0,0
Alfred Ndiaye,M,15,1,0,0
Stephane Sessegnon,M,34,1,7,3
David Vaughan,M,6,18,1,0
Steven Fletcher,F,28,0,11,1
Danny Graham,F,21,10,3,2
Jordan Laidler,F,0,0,0,0
Craig Lynch,F,--,--,--,--
Mikael Mandron,F,0,2,0,0
Ryan Noble,F,--,--,--,--
Connor Wickham,F,3,9,0,0
