Trevor Carson,G,--,--,0,0
Craig Gordon,G,--,--,0,0
Simon Mignolet,G,--,--,0,0
Kieren Westwood,G,--,--,0,0
Marcos Angeleri,D,--,--,--,--
Phillip Bardsley,D,--,--,--,--
Titus Bramble,D,--,--,--,--
Wes Brown,D,--,--,--,--
John Egan,D,--,--,--,--
Matthew Kilgallon,D,--,--,--,--
Louis Laing,D,--,--,--,--
Michael Liddle,D,--,--,--,--
John O'Shea,D,--,--,--,--
Michael Turner,D,--,--,--,--
Lee Cattermole,M,--,--,--,--
Jack Colback,M,--,--,--,--
Ahmed Elmohamady,M,--,--,--,--
Craig Gardner,M,--,--,--,--
Billy Knott,M,--,--,--,--
Sebastian Larsson,M,--,--,--,--
James McClean,M,--,--,--,--
David Meyler,M,--,--,--,--
Kieran Richardson,M,--,--,--,--
Stephane Sessegnon,M,--,--,--,--
David Vaughan,M,--,--,--,--
Nicklas Bendtner,F,--,--,--,--
Fraizer Campbell,F,--,--,--,--
Jordan Cook,F,--,--,--,--
Roarie Deacon,F,--,--,--,--
Ji Dong-Won,F,--,--,--,--
Craig Lynch,F,--,--,--,--
Ryan Noble,F,--,--,--,--
Oumare Tounkara,F,--,--,--,--
Connor Wickham,F,--,--,--,--
