Joel Dixon,G,--,--,0,0
Vito Mannone,G,28,1,0,0
Jordan Pickford,G,0,0,0,0
Oscar Ustari,G,0,0,0,0
Kieren Westwood,G,10,0,0,0
Marcos Alonso,D,16,0,0,1
Phillip Bardsley,D,26,0,2,0
Wes Brown,D,24,1,0,1
Ondrej Celustka,D,14,7,0,0
Carlos Jimenez Cuellar,D,4,0,0,0
Andrea Dossena,D,6,1,0,0
John O'Shea,D,33,0,1,0
Valentin Roberge,D,7,2,0,1
Santiago Vergini,D,10,1,0,0
Liam Agnew,M,0,0,0,0
El-Hadji Ba,M,0,1,0,0
Liam Bridcutt,M,9,3,0,0
Lee Cattermole,M,21,3,1,0
Jack Colback,M,28,5,3,2
Craig Gardner,M,7,11,2,2
Emanuele Giaccherini,M,16,8,4,4
Adam Johnson,M,28,8,8,5
Billy Knott,M,--,--,--,--
Sebastian Larsson,M,24,7,1,3
Charalampos Mavrias,M,1,3,0,0
Ki Sung-Yeung,M,25,3,3,1
David Vaughan,M,2,1,0,0
Jozy Altidore,F,19,12,1,1
Fabio Borini,F,25,7,7,2
Danny Graham,F,--,--,--,--
Mikael Mandron,F,0,0,0,0
David Moberg-Karlsson,F,0,0,0,0
Nacho Scocco,F,0,6,0,0
Connor Wickham,F,10,5,5,1
