Craig Gordon,G,1,0,0,0
Simon Mignolet,G,29,0,0,0
Kieren Westwood,G,8,1,0,0
Marcos Angeleri,D,--,--,--,--
Liam Bagnall,D,--,--,--,--
Phillip Bardsley,D,29,2,1,0
Titus Bramble,D,8,0,1,0
Wayne Bridge,D,3,5,0,0
Wes Brown,D,20,0,1,0
Matthew Kilgallon,D,9,1,0,0
Sotirios Kyrgiakos,D,2,1,0,0
John O'Shea,D,29,0,0,0
Michael Turner,D,23,1,0,0
Lee Cattermole,M,23,0,0,0
Jack Colback,M,29,6,1,1
Ahmed Elmohamady,M,7,11,1,1
Craig Gardner,M,22,8,3,0
Sebastian Larsson,M,32,0,7,2
James McClean,M,20,3,5,2
David Meyler,M,1,6,0,0
Kieran Richardson,M,26,3,2,2
Stephane Sessegnon,M,36,0,7,9
David Vaughan,M,17,5,2,1
Nicklas Bendtner,F,25,4,8,5
Fraizer Campbell,F,6,6,1,1
Roarie Deacon,F,--,--,--,--
Ji Dong-Won,F,2,17,2,2
Craig Lynch,F,0,0,0,0
Connor Wickham,F,5,11,1,0
