Artur Boruc,G,20,0,0,0
Cody Cropper,G,--,--,0,0
Kelvin Davis,G,9,1,0,0
Paulo Gazzaniga,G,9,0,0,0
Nathaniel Clyne,D,34,0,1,3
Jose Fonte,D,25,2,2,0
Vegard Forren,D,0,0,0,0
Daniel Fox,D,15,6,1,1
Jos Hooiveld,D,23,2,0,0
Frazer Richardson,D,2,3,0,0
Luke Shaw,D,22,3,0,0
Jack Stephens,D,0,0,0,0
Maya Yoshida,D,31,1,0,0
Calum Chambers,M,0,0,0,0
Jack  Cork,M,28,0,0,0
Steven Davis,M,22,10,2,1
Steve  De Ridder,M,0,4,0,0
Dominic Gape,M,--,--,--,--
Lloyd Isgrove,M,0,0,0,0
Adam Lallana,M,26,4,3,5
Corby Moore,M,--,--,--,--
Jason Puncheon,M,25,7,6,1
Gastn Ramrez,M,20,6,5,3
Andy Robinson,M,--,--,--,--
Morgan Schneiderlin,M,36,0,5,0
James Ward-Prowse,M,4,11,0,0
Guly,F,8,10,0,1
Rickie Lambert,F,35,3,15,5
Emmanuel Mayuka,F,1,10,0,0
Jay Rodriguez,F,24,11,6,5
Jake Sinclair,F,--,--,--,--
