Cody Cropper,G,--,--,0,0
Kelvin Davis,G,6,1,0,0
Fraser Forster,G,30,0,0,0
Paulo Gazzaniga,G,2,0,0,0
Toby Alderweireld,D,26,0,1,0
Ryan Bertrand,D,34,0,2,2
Nathaniel Clyne,D,35,0,2,0
Jose Fonte,D,37,0,0,1
Florin Gardos,D,5,6,0,0
Jason McCarthy,D,0,1,0,0
Matt Targett,D,3,3,0,0
Maya Yoshida,D,18,4,1,1
Steven Davis,M,32,3,0,2
Filip Djuricic,M,3,6,0,0
Eljero Elia,M,9,7,2,0
Jake Flannigan,M,0,0,0,0
Dominic Gape,M,0,1,0,0
Jake Hesketh,M,1,1,0,0
Sadio Man,M,24,6,10,3
Sam McQueen,M,0,0,0,0
Harrison Reed,M,5,4,0,0
Morgan Schneiderlin,M,24,2,4,1
Dusan Tadic,M,24,7,4,7
Victor Wanyama,M,26,6,3,1
James Ward-Prowse,M,16,9,1,6
Sam Gallagher,F,0,0,0,0
Shane Long,F,16,16,5,5
Emmanuel Mayuka,F,0,5,0,0
Graziano Pell,F,37,1,12,2
Jay Rodriguez,F,--,--,--,--
Ryan Seager,F,0,1,0,0
