Ben Foster,37,0
Billy Jones,18,0
Chris Brunt,29,2
Craig Dawson,8,0
Gabriel Tama?,8,0
Gareth McAuley,32,2
George Thorne,3,0
Gonzalo Jara,4,0
Graham Dorrans,31,3
James Morrison,30,5
Jerome Thomas,29,1
Jonas Olsson,33,2
Keith Andrews,14,2
Liam Ridgewell,13,1
Marc-Antoine Fortuné,17,2
Márton Fülöp,1,0
Nicky Shorey,25,0
Paul Scharner,29,3
Peter Odemwingie,30,10
Shane Long,32,8
Simon Cox,18,0
Somen Tchoyi,18,1
Steven Reid,22,1
Youssuf Mulumbu,35,1
Zoltán Gera,3,0
