Jussi Jaaskelainen,G,0,1,0,0
Adrin,G,38,0,0,0
Raphael Spiegel,G,--,--,0,0
Reece Burke,D,4,1,0,0
James Collins,D,21,6,0,0
Aaron Cresswell,D,38,0,2,4
Guy Demel,D,3,3,0,0
Doneil Henry,D,--,--,--,--
Carl Jenkinson,D,29,3,0,2
Joey O'Brien,D,6,3,0,0
Emmanuel Onariase,D,0,0,0,0
Reece Oxford,D,0,0,0,0
Lewis Page,D,--,--,--,--
Daniel Potts,D,--,--,--,--
Winston Reid,D,29,1,1,0
James Tomkins,D,20,2,1,3
Morgan Amalfitano,M,14,10,3,1
Josh Cullen,M,0,0,0,0
Stewart Downing,M,37,0,6,8
Matthew Jarvis,M,4,7,0,0
Cheikhou Kouyat,M,30,1,4,2
Sebastian Lletget,M,0,0,0,0
Nene,M,0,8,0,0
Mark Noble,M,27,1,2,3
Kevin Nolan,M,19,10,1,1
Diego Poyet,M,1,2,0,0
Alex Song,M,25,3,0,3
Andy Carroll,F,12,2,5,1
Carlton Cole,F,8,15,2,0
Elliot Lee,F,0,1,0,0
Diafra Sakho,F,20,3,10,2
Enner Valencia,F,25,7,4,3
