Stephen Bywater,G,0,1,0,0
Roy Carroll,G,19,0,0,0
James Walker,G,3,0,0,0
Clive Clarke,D,2,0,0,0
Christian Dailly,D,6,16,0,1
Anton Ferdinand,D,32,1,2,1
Daniel Gabbidon,D,31,1,0,0
Paul Konchesky,D,36,1,1,4
Tyrone Mears,D,--,--,--,--
Hayden Mullins,D,35,0,0,0
Nigel Reo-Coker,D,31,0,5,3
Jonathan Spector,D,--,--,--,--
Tony Stokes,D,--,--,--,--
Yossi Benayoun,M,30,4,5,8
Lee Bowyer,M,--,--,--,--
Hogan Ephraim,M,0,0,0,0
Matthew Etherington,M,33,0,2,4
Carl Fletcher,M,6,6,1,0
Shaun Newton,M,8,18,1,0
Mark Noble,M,4,1,0,0
Kyel Reid,M,1,1,0,0
Dean Ashton,F,9,2,3,0
Carlton Cole,F,--,--,--,--
James Collins,F,13,1,2,0
Marlon Harewood,F,31,6,14,2
Petr Mikolanda,F,--,--,--,--
Teddy Sheringham,F,15,11,6,1
Bobby Zamora,F,17,17,6,5
