Stephen Henderson,G,0,0,0,0
Jussi Jaaskelainen,G,38,0,0,0
Raphael Spiegel,G,0,0,0,0
Leo Chambers,D,0,0,0,0
James Collins,D,29,0,0,1
Guy Demel,D,28,3,0,2
Callum Driver,D,--,--,--,--
George McCartney,D,9,3,0,2
Joey O'Brien,D,32,1,2,4
Emanuel Pogatetz,D,1,5,0,0
Daniel Potts,D,1,1,0,0
Winston Reid,D,36,0,1,0
Jordan Spence,D,0,4,0,0
James Tomkins,D,18,8,1,1
Joe Cole,M,7,10,3,0
Jack Collison,M,5,12,2,0
Mohamed Diame,M,31,2,3,0
Matthias Fanimo,M,0,0,0,0
Matthew Jarvis,M,29,3,2,0
Sebastian Lletget,M,0,0,0,0
George Moncur,M,0,0,0,0
Mark Noble,M,25,3,4,3
Kevin Nolan,M,35,0,10,2
Gary O'Neil,M,17,7,1,3
Matthew Taylor,M,14,14,1,2
Andy Carroll,F,22,4,7,4
Marouane Chamakh,F,2,1,0,0
Carlton Cole,F,14,13,2,1
Elliot Lee,F,0,0,0,0
Sean Maguire,F,--,--,--,--
Modibo Maga,F,2,15,2,2
Paul McCallum,F,--,--,--,--
Wellington Paulista,F,0,0,0,0
Dylan Tombides,F,--,--,--,--
Ricardo Vaz Te,F,18,6,3,4
