Ruud Boffin,G,1,0,0,0
Robert Green,G,37,0,0,0
Peter Kurucz,G,--,--,0,0
Jake Larkins,G,0,0,0,0
Marek Stech,G,0,0,0,0
Wayne Bridge,D,16,2,0,2
Jordan Brown,D,--,--,--,--
Manuel Da Costa,D,14,2,1,0
Julien Faubert,D,7,2,0,0
Matthew Fry,D,--,--,--,--
Daniel Gabbidon,D,24,2,0,0
Herita Nkongolo Ilunga,D,10,1,0,0
Lars Jacobsen,D,22,2,0,0
Winston Reid,D,3,4,0,0
Jonathan Spector,D,10,4,1,0
Jordan Spence,D,2,0,0,0
James Tomkins,D,18,1,1,1
Matthew Upson,D,30,0,0,0
Pablo Barrera,M,6,8,0,0
Luis Boa Morte,M,19,3,0,2
Jack Collison,M,2,1,0,0
Kieron Courtney Dyer,M,8,3,0,0
Anthony Edgar,M,--,--,--,--
Thomas Hitzlsperger,M,11,0,2,4
Radoslav Kovac,M,7,6,0,0
Oliver Lee,M,--,--,--,--
Mark Noble,M,25,1,4,3
Gary O'Neil,M,7,1,0,1
Scott Parker,M,30,2,5,2
Junior Stanislas,M,4,2,1,0
Dylan Tombides,M,0,0,0,0
Ahmed Abdulla,F,--,--,--,--
Demba Ba,F,10,2,7,0
Carlton Cole,F,21,14,5,2
Zavon Hines,F,4,5,0,0
Robbie Keane,F,7,9,2,0
Paul McCallum,F,--,--,--,--
Cristian Montano,F,--,--,--,--
Frank Nouble,F,0,2,0,0
Victor Obinna,F,17,8,3,3
Frdric Piquionne,F,26,8,6,3
Fred Sears,F,9,2,1,0
