Brad Friedel,G,38,0,0,0
Benot Assou-Ekotto,D,34,0,2,4
Michael Dawson,D,7,1,0,0
William Gallas,D,15,0,0,0
Younes Kaboul,D,33,0,1,0
Ledley King,D,21,0,0,0
Ryan Nelsen,D,1,5,0,0
Kyle Walker,D,37,0,2,1
Gareth Bale,M,36,0,9,10
Sandro,M,17,6,0,0
Tom Huddlestone,M,0,2,0,0
Niko Kranjcar,M,9,3,1,1
Aaron Lennon,M,19,4,3,5
Jake Livermore,M,7,17,0,1
Luka Modric,M,36,0,4,4
Scott Parker,M,28,1,0,1
Danny Rose,M,3,8,0,0
Rafael Van der Vaart,M,28,5,11,7
Emmanuel Adebayor,F,32,1,17,11
Jermain Defoe,F,11,14,11,1
Giovani Dos Santos,F,0,7,0,0
Cameron Lancaster,F,0,1,0,0
Louis Saha,F,20,8,4,1
