Carlo Cudicini,G,6,0,0,0
Heurelho Gomes,G,34,0,0,0
Troy Archibald-Benot Assou-Ekotto,D,29,0,0,1
Gareth Bale,D,12,4,0,0
Pascal Chimbonda,D,14,2,0,1
Vedran Corluka,D,36,1,1,3
Michael Dawson,D,13,3,1,2
Alan Hutton,D,5,3,0,0
Ledley King,D,24,0,1,0
Gilberto Melo,D,1,0,0,0
Jonathan Woodgate,D,34,0,1,0
David Bentley,M,20,5,1,2
Kevin-Prince Boateng,M,0,1,0,0
Giovani Dos Santos,M,2,4,0,0
Tom Huddlestone,M,14,8,0,1
Jermaine Jenas,M,28,4,4,3
Aaron Lennon,M,26,9,5,4
Luka Modric,M,34,0,3,6
Jamie O'Hara,M,6,9,1,0
Wilson Palacios,M,32,0,0,0
Adel Taarabt,M,0,1,0,0
Darren Bent,F,21,12,12,2
Jermain Defoe,F,23,4,10,4
Robbie Keane,F,30,3,10,7
Roman Pavlyuchenko,F,19,9,5,1
