Brad Friedel,G,1,0,0,0
Hugo Lloris,G,37,0,0,0
Benot Assou-Vlad Chiriches,D,16,1,1,0
Michael Dawson,D,31,1,0,0
Ezekiel Fryers,D,3,4,0,0
Younes Kaboul,D,11,2,1,1
Kyle Naughton,D,19,3,0,0
Danny Rose,D,22,0,1,2
Milos Veljkovic,D,0,2,0,0
Jan Vertonghen,D,23,0,0,0
Kyle Walker,D,26,0,1,2
Nabil Bentaleb,M,11,4,0,1
Paulinho,M,28,2,6,2
Etienne Capoue,M,8,4,1,0
Nacer Chadli,M,15,9,1,3
Mousa Dembl,M,22,6,1,1
Christian Eriksen,M,23,2,7,8
Sandro,M,10,7,1,0
Erik Lamela,M,3,6,0,1
Aaron Lennon,M,26,1,1,3
Alex Pritchard,M,0,1,0,0
Gylfi Sigurdsson,M,14,11,5,0
Andros Townsend,M,12,13,1,0
Emmanuel Adebayor,F,20,1,11,4
Harry Kane,F,6,4,3,0
Roberto Soldado,F,22,6,6,5
