Brad Friedel,G,11,0,0,0
Hugo Lloris,G,27,0,0,0
Benot Assou-Ekotto,D,12,3,1,0
Steven Caulker,D,17,1,2,1
Michael Dawson,D,23,4,1,0
William Gallas,D,16,3,1,0
Kyle Naughton,D,13,1,0,1
Jan Vertonghen,D,34,0,4,3
Kyle Walker,D,36,0,0,4
Gareth Bale,M,34,0,21,4
Thomas Carroll,M,0,7,0,1
Mousa Dembl,M,28,4,1,3
Sandro,M,22,0,1,2
Lewis Holtby,M,4,7,0,2
Tom Huddlestone,M,11,9,0,4
Aaron Lennon,M,33,1,4,7
Jake Livermore,M,4,7,0,0
Scott Parker,M,15,6,0,1
Gylfi Sigurdsson,M,12,21,3,4
Emmanuel Adebayor,F,18,7,5,1
Jermain Defoe,F,27,7,11,3
Clint Dempsey,F,22,7,7,4
