Carlo Cudicini,G,8,0,0,0
Heurelho Gomes,G,30,0,0,0
Benot Assou-Ekotto,D,30,0,0,0
Sebastien Bassong,D,7,5,1,0
Vedran Corluka,D,13,2,0,1
Michael Dawson,D,24,0,1,0
William Gallas,D,26,1,0,0
Alan Hutton,D,19,2,2,1
Younes Kaboul,D,19,2,1,1
Ledley King,D,6,0,0,0
Gareth Bale,M,29,1,7,1
Sandro,M,11,8,1,0
Tom Huddlestone,M,13,1,2,2
Jermaine Jenas,M,14,5,0,1
Niko Kranjcar,M,2,11,2,0
Aaron Lennon,M,25,9,3,2
Luka Modric,M,32,0,3,2
Wilson Palacios,M,16,5,0,0
Steven Pienaar,M,23,3,1,1
Danny Rose,M,4,0,0,1
Rafael Van der Vaart,M,28,0,13,8
Peter Crouch,F,20,14,4,6
Jermain Defoe,F,16,6,4,2
Giovani Dos Santos,F,0,3,0,0
Paul-Roman Pavlyuchenko,F,18,11,9,4
