Hugo Lloris,G,35,0,0,0
Michel Vorm,G,3,1,0,0
Vlad Chiriches,D,8,2,0,0
Ben Davies,D,9,5,0,1
Eric Dier,D,25,3,2,2
Federico Fazio,D,20,0,0,0
Younes Kaboul,D,11,0,0,0
Danny Rose,D,27,1,3,4
Jan Vertonghen,D,31,1,0,0
Kyle Walker,D,15,0,0,0
DeAndre Yedlin,D,0,1,0,0
Nabil Bentaleb,M,25,1,0,2
Paulinho,M,3,12,0,1
Etienne Capoue,M,11,1,0,0
Nacer Chadli,M,28,7,11,5
Christian Eriksen,M,37,1,10,2
Erik Lamela,M,25,8,2,7
Ryan Mason,M,29,2,1,4
Benjamin Stambouli,M,4,8,0,0
Andros Townsend,M,10,7,2,2
Emmanuel Adebayor,F,9,4,2,1
Harry Kane,F,28,6,21,4
Roberto Soldado,F,7,17,1,1
