Kasey Keller,G,38,0,0,0
Goran Bunjevcevic,D,3,4,0,0
Stephen Carr,D,32,0,1,3
Gary Doherty,D,16,1,0,0
Anthony Gardner,D,33,0,0,0
Stephen Kelly,D,7,4,0,0
Ledley King,D,28,1,1,3
Mbulelo Mabizela,D,0,6,1,0
Dean Richards,D,23,0,0,1
Mauricio Taricco,D,31,1,1,1
Michael Brown,M,17,0,1,2
Simon Davies,M,17,0,2,2
Johnnie Jackson,M,9,2,1,2
Dean Marney,M,1,2,0,0
Jamie Redknapp,M,14,3,1,0
Rohan Ricketts,M,12,12,1,1
Jermain Defoe,F,14,1,7,0
Frederic Kanout,F,19,8,7,1
Robbie Keane,F,31,3,14,5
Hlder Postiga,F,9,10,1,0
Mark Yeates,F,1,0,0,1
