Robert Elliot,G,0,0,0,0
Steve Harper,G,0,0,0,0
Tim Krul,G,38,0,0,0
Ole Soderberg,G,0,0,0,0
Fabricio Coloccini,D,35,0,0,0
Tamas Kadar,D,--,--,--,--
James Perch,D,13,12,0,0
Davide Santon,D,19,5,0,1
Danny Simpson,D,35,0,0,0
Ryan Taylor,D,23,8,2,3
Steven Taylor,D,14,0,0,0
Michael Williamson,D,21,1,0,1
Mehdi Abeid,M,0,0,0,0
Hatem Ben Arfa,M,16,10,5,5
Yohan Cabaye,M,34,0,4,6
Shane Ferguson,M,0,7,0,0
Dan Gosling,M,1,11,1,0
Danny Guthrie,M,13,3,1,0
Jons Gutirrez,M,37,0,2,3
Bradden Inman,M,--,--,--,--
Sylvain Marveaux,M,1,6,0,1
Gabriel Obertan,M,18,5,1,3
Ismael Tiot,M,24,0,0,1
Haris Vuckic,M,2,2,0,0
Philip Airey,F,--,--,--,--
Shola Ameobi,F,8,19,2,5
Sammy Ameobi,F,1,9,0,0
Demba Ba,F,32,2,16,2
Leon Best,F,16,2,4,2
Papiss Demba Cisse,F,13,1,13,1
Ryan Donaldson,F,0,0,0,0
Peter Lvenkrands,F,2,7,0,1
