Jak Alnwick,G,0,0,0,0
Robert Elliot,G,9,1,0,0
Steve Harper,G,5,1,0,0
Tim Krul,G,24,0,0,0
Fabricio Coloccini,D,22,0,0,1
Mathieu Debuchy,D,14,0,0,0
Curtis Good,D,0,0,0,0
Massadio Haidara,D,2,2,0,0
James Perch,D,19,8,1,0
Davide Santon,D,31,0,1,2
Danny Simpson,D,18,1,0,0
Remie Streete,D,0,0,0,0
James Tavernier,D,0,2,0,0
Ryan Taylor,D,0,1,0,0
Steven Taylor,D,24,1,0,0
Michael Williamson,D,19,0,0,0
Mapou Yanga-Mbiwa,D,11,3,0,0
Romain Amalfitano,M,0,0,0,0
Vurnon Anita,M,17,8,0,1
Hatem Ben Arfa,M,16,3,4,2
Gael Bigirimana,M,3,10,1,0
Yohan Cabaye,M,25,1,6,2
Dan Gosling,M,0,3,0,0
Jons Gutirrez,M,34,0,1,0
Sylvain Marveaux,M,10,12,1,4
Gabriel Obertan,M,4,10,0,2
Moussa Sissoko,M,12,0,3,2
Ismael Tiot,M,22,2,0,1
Haris Vuckic,M,--,--,--,--
Shola Ameobi,F,4,19,1,1
Adam Campbell,F,0,3,0,0
Papiss Demba Cisse,F,35,1,8,2
Yoan Gouffran,F,14,1,3,0
Nile Ranger,F,0,2,0,0
