Fraser Forster,G,--,--,0,0
Steve Harper,G,--,--,0,0
Tim Krul,G,--,--,0,0
Sebastien Bassong,D,--,--,--,--
Habib Beye,D,--,--,--,--
Claudio Cacapa,D,--,--,--,--
Fabricio Coloccini,D,--,--,--,--
Ryan Donaldson,D,--,--,--,--
David Edgar,D,--,--,--,--
Tamas Kadar,D,--,--,--,--
Jos Enrique,D,--,--,--,--
Ryan Taylor,D,--,--,--,--
Steven Taylor,D,--,--,--,--
Ben Tozer,D,--,--,--,--
Joey Barton,M,--,--,--,--
Nicky Butt,M,--,--,--,--
Mark Doninger,M,--,--,--,--
Damien Duff,M,--,--,--,--
Geremi,M,--,--,--,--
Ignacio Gonzlez,M,--,--,--,--
Danny Guthrie,M,--,--,--,--
Jons Gutirrez,M,--,--,--,--
Bradden Inman,M,--,--,--,--
Kazenga LuaLua,M,--,--,--,--
Kevin Nolan,M,--,--,--,--
Nile Ranger,M,--,--,--,--
Alan Smith,M,--,--,--,--
Haris Vuckic,M,--,--,--,--
Frank Wiafe Danquah,M,--,--,--,--
Shola Ameobi,F,--,--,--,--
Andy Carroll,F,--,--,--,--
Peter Lvenkrands,F,--,--,--,--
Obafemi Martins,F,--,--,--,--
Michael Owen,F,--,--,--,--
Xisco,F,--,--,--,--
Mark Viduka,F,--,--,--,--
