Tony Caig,G,0,0,0,0
Shay Given,G,36,0,0,0
Steve Harper,G,2,0,0,0
Celestine Babayaro,D,7,0,0,1
Jean Alain Boumsong,D,14,0,0,0
Titus Bramble,D,18,1,1,1
Stephen Carr,D,26,0,1,1
Robbie Elliott,D,15,2,1,0
Paul Huntington,D,--,--,--,--
Peter Ramage,D,2,2,0,0
Steven Taylor,D,11,2,0,1
Lee Bowyer,M,26,1,3,4
Martin Brittain,M,0,0,0,0
Nicky Butt,M,16,2,1,1
Kieron Courtney Dyer,M,20,3,4,0
Belozoglu Emre,M,--,--,--,--
Amdy Faye,M,8,1,0,0
Jermaine Jenas,M,28,3,1,3
James Milner,M,13,12,1,2
Charles N'Zogbia,M,8,6,0,1
Alan O'Brien,M,--,--,--,--
Scott Parker,M,--,--,--,--
Hugo Viana,M,--,--,--,--
Shola Ameobi,F,17,14,2,0
Michael Chopra,F,0,1,0,0
Alan Shearer,F,26,2,7,2
