Robert Elliot,G,3,0,0,0
Tim Krul,G,30,0,0,0
Freddie Woodman,G,0,0,0,0
Fabricio Coloccini,D,32,0,1,0
Paul Dummett,D,24,1,0,0
Curtis Good,D,--,--,--,--
Massadio Haidara,D,12,3,0,1
Daryl Janmaat,D,37,0,1,6
Lubomir Satka,D,0,0,0,0
Jamie Sterry,D,0,0,0,0
Ryan Taylor,D,11,3,0,1
Steven Taylor,D,7,3,1,0
Michael Williamson,D,27,4,1,1
Rolando Aarons,M,0,4,1,0
Mehdi Abeid,M,7,6,0,0
Vurnon Anita,M,17,2,0,0
Rmy Cabella,M,21,10,1,2
Jack Colback,M,35,0,4,6
Jons Gutirrez,M,7,4,1,1
Olivier Kemen,M,0,0,0,0
Gabriel Obertan,M,8,5,1,1
Callum Robertson,M,--,--,--,--
Moussa Sissoko,M,34,0,4,2
Ismael Tiot,M,11,1,0,2
Sammy Ameobi,F,15,10,2,2
Adam Armstrong,F,1,10,0,1
Adam Campbell,F,--,--,--,--
Papiss Demba Cisse,F,11,11,11,1
Siem De Jong,F,1,3,1,0
Facundo Ferreyra,F,0,0,0,0
Alex Gilliead,F,--,--,--,--
Yoan Gouffran,F,24,7,2,1
Ayoze Prez,F,25,11,7,0
Emmanuel Riviere,F,15,8,1,1
