Andrej Kramari?,2,0
Andy King,21,1
Christian Fuchs,27,0
Daniel Amartey,4,0
Danny Drinkwater,31,2
Danny Simpson,25,0
Demarai Gray,8,0
Gökhan Inler,5,0
Jamie Vardy,33,21
Jeffrey Schlupp,19,1
Kasper Schmeichel,33,0
Leonardo Ulloa,25,3
Marc Albrighton,33,1
Marcin Wasilewski,2,0
Nathan Dyer,12,1
N'Golo Kanté,32,1
Ritchie De Laet,12,1
Riyad Mahrez,32,16
Robert Huth,32,3
Shinji Okazaki,31,5
Wes Morgan,33,1
Yohan Benalouane,4,0
