Aleksandar Tonev,17,0
Andreas Weimann,37,5
Antonio Luna,17,1
Ashley Westwood,35,3
Brad Guzan,38,0
Callum Robinson,4,0
Chris Herd,2,0
Christian Benteke,26,10
Ciaran Clark,27,0
Fabian Delph,34,3
Gabriel Agbonlahor,30,4
Grant Holt,10,1
Jack Grealish,1,0
Joe Bennett,5,0
Jordan Bowery,9,0
Jores Okore,3,0
Karim El Ahmadi,31,2
Leandro Bacuna,35,5
Libor Kozák,14,4
Marc Albrighton,19,0
Matthew Lowton,23,0
Nathan Baker,30,0
Nicklas Helenius,3,0
Ron Vlaar,32,0
Ryan Bertrand,16,0
Yacouba Sylla,11,0
