Tomasz Kuszczak,G,6,0,0,0
Edwin van der Sar,G,32,0,0,0
Wes Brown,D,17,5,0,2
Patrice Evr,D,22,2,1,4
Rio Ferdinand,D,33,0,1,0
Gabriel Heinze,D,17,5,0,1
Kieran Lee,D,1,0,0,0
Gary Neville,D,24,0,0,3
John O'Shea,D,16,16,4,0
Mikael Silvestre,D,6,8,1,1
Nemanja Vidic,D,25,0,3,1
Michael Carrick,M,29,4,3,4
Chris Eagles,M,1,1,1,0
Darren Fletcher,M,16,8,3,1
Ryan Giggs,M,25,5,4,9
Cristiano Ronaldo,M,31,3,17,14
Paul Scholes,M,29,1,6,1
Fangzhou Dong,F,1,0,0,0
Park Ji-Sung,F,8,6,5,2
Wayne Rooney,F,33,2,14,11
Louis Saha,F,18,6,8,5
Alan Smith,F,6,3,0,1
Ole Gunnar Solskjaer,F,9,10,7,3
