David De Gea,G,37,0,0,0
Victor Valds,G,1,1,0,0
Rafael,D,6,4,0,1
Jonathan Evans,D,12,2,0,0
Phil Jones,D,22,0,0,0
Patrick McNair,D,12,4,0,0
Marcos Rojo,D,20,2,0,0
Luke Shaw,D,15,1,0,0
Chris Smalling,D,21,4,4,0
Daley Blind,M,25,0,2,2
Michael Carrick,M,16,2,1,2
ngel Di Mara,M,20,7,3,10
Marouane Fellaini,M,19,8,6,0
Ander Herrera,M,19,7,6,4
Adnan Januzaj,M,7,11,0,0
Juan Mata,M,27,6,9,4
Andreas Pereira,M,0,1,0,0
Antonio Valencia,M,29,3,0,2
Ashley Young,M,23,3,2,5
Radamel Falcao,F,14,12,4,4
Wayne Rooney,F,33,0,12,5
James Wilson,F,2,11,1,0
Robin van Persie,F,25,2,10,2
