Tim Howard,G,0,1,0,0
Edwin van der Sar,G,38,0,0,0
Phillip Bardsley,D,3,5,0,0
Wes Brown,D,17,2,0,1
Patrice Evr,D,7,4,0,0
Rio Ferdinand,D,37,0,3,0
Gabriel Heinze,D,2,2,0,0
Gary Neville,D,24,1,0,1
John O'Shea,D,34,0,1,2
Gerard Piqu,D,1,2,0,0
Mikael Silvestre,D,30,3,1,2
Nemanja Vidic,D,9,2,0,0
Darren Fletcher,M,23,4,1,3
Ryan Giggs,M,22,5,2,9
Liam Miller,M,0,1,0,0
Kieran Richardson,M,12,10,1,1
Cristiano Ronaldo,M,24,9,9,6
Paul Scholes,M,18,2,2,2
Park Ji-Sung,F,23,10,2,7
Wayne Rooney,F,34,2,16,10
Giuseppe Rossi,F,1,4,1,0
Louis Saha,F,12,7,7,1
Alan Smith,F,15,6,1,2
Ole Gunnar Solskjaer,F,0,3,0,0
