David De Gea,G,28,0,0,0
Anders Lindegaard,G,10,0,0,0
Alexander Bttner,D,4,1,2,1
Rafael,D,27,1,3,3
Jonny Evans,D,21,2,3,1
Patrice Evr,D,34,0,4,5
Rio Ferdinand,D,26,2,1,1
Phil Jones,D,14,4,0,1
Chris Smalling,D,10,5,0,0
Nemanja Vidic,D,18,1,1,0
Michael Carrick,M,34,2,1,4
Tom Cleverley,M,18,4,2,2
Darren Fletcher,M,2,1,1,0
Ryan Giggs,M,12,10,2,3
Shinji Kagawa,M,17,3,6,3
Nani,M,7,4,1,2
Anderson,M,9,8,1,1
Paul Scholes,M,8,8,1,1
Antonio Valencia,M,24,6,1,5
Ashley Young,M,17,2,0,3
Javier Hernndez,F,9,13,10,3
Nick Powell,F,0,2,1,0
Wayne Rooney,F,22,5,12,10
Danny Welbeck,F,13,14,1,4
Robin van Persie,F,35,3,26,8
