Tomasz Kuszczak,G,5,0,0,0
Edwin van der Sar,G,33,0,0,0
Wes Brown,D,4,3,0,0
Rafael,D,15,1,0,1
Jonathan Evans,D,11,2,0,0
Patrice Evr,D,34,1,1,1
Rio Ferdinand,D,19,0,0,0
John O'Shea,D,18,2,0,3
Chris Smalling,D,11,5,0,0
Nemanja Vidic,D,35,0,5,1
Fabio,D,5,6,1,0
Michael Carrick,M,23,5,0,0
Darren Fletcher,M,24,2,2,6
Darron Gibson,M,6,6,0,1
Ryan Giggs,M,19,6,2,6
Owen Hargreaves,M,1,0,0,0
Nani,M,31,2,9,14
Gabriel Obertan,M,3,4,0,0
Anderson,M,14,4,1,2
Park Ji-Sung,M,13,2,5,3
Paul Scholes,M,16,6,1,3
Antonio Valencia,M,8,2,1,2
Dimitar Berbatov,F,24,8,20,4
Beb,F,0,2,0,0
Javier Hernndez,F,15,12,13,1
Federico Macheda,F,2,5,1,0
Michael Owen,F,1,10,2,0
Wayne Rooney,F,25,3,11,11
