Ben Foster,G,1,0,0,0
Tomasz Kuszczak,G,8,1,0,0
Edwin van der Sar,G,29,0,0,0
Wes Brown,D,34,2,1,2
Patrice Evr,D,33,0,0,1
Rio Ferdinand,D,35,0,2,1
John O'Shea,D,10,18,0,3
Gerard Piqu,D,5,4,0,0
Mikael Silvestre,D,3,0,0,0
Danny Simpson,D,1,2,0,1
Nemanja Vidic,D,32,0,1,1
Michael Carrick,M,24,7,2,3
Chris Eagles,M,1,3,0,0
Darren Fletcher,M,5,11,0,0
Ryan Giggs,M,26,5,3,5
Owen Hargreaves,M,16,7,2,1
Nani,M,16,10,3,6
Anderson,M,16,8,0,1
Cristiano Ronaldo,M,31,3,31,7
Paul Scholes,M,22,2,1,3
Wayne Rooney,F,25,2,12,13
Park Ji-Sung,F,8,4,1,1
Louis Saha,F,6,11,5,0
Carlos Tevez,F,31,3,14,7
