Petr Cech,G,35,0,0,0
Carlo Cudicini,G,3,0,0,0
Yves Ma-Lenny Pidgeley,G,0,1,0,0
Wayne Bridge,D,12,3,0,0
Ricardo Carvalho,D,22,3,1,0
Paulo Ferreira,D,29,0,0,0
William Gallas,D,28,0,2,1
Robert Huth,D,6,4,0,0
Jiri Jarosik,D,3,11,0,0
Glen Johnson,D,13,4,0,1
Nuno Morais,D,0,2,0,0
John Terry,D,36,0,3,1
Steven Watt,D,0,1,0,0
Tiago,M,21,13,4,4
Joe Cole,M,19,9,8,2
Damien Duff,M,28,2,6,6
Geremi,M,6,7,0,0
Anthony Grant,M,0,1,0,0
Frank Lampard,M,38,0,13,16
Claude Makelele,M,36,0,1,4
Alexey Smertin,M,11,5,0,0
Didier Drogba,F,18,8,10,5
Filipe Oliveira,F,0,1,0,0
Eidur Gudjohnsen,F,30,7,12,7
Arjen Robben,F,14,4,7,9
