Petr Cech,G,35,0,0,0
Henrique Hilario,G,1,0,0,0
Juliano Belletti,D,5,15,3,0
Jos Bosingwa,D,34,0,2,3
Ricardo Carvalho,D,11,1,1,1
Ashley Cole,D,33,1,1,0
Paulo Ferreira,D,1,6,0,0
Branislav Ivanovic,D,11,5,0,1
Michael Mancienne,D,2,2,0,0
John Terry,D,35,0,1,0
Alex,D,22,2,2,1
Michael Ballack,M,22,7,1,4
Joe Cole,M,14,0,2,4
Deco,M,17,7,3,2
Michael Essien,M,10,1,1,0
Frank Lampard,M,37,0,12,10
Florent Malouda,M,24,7,6,5
John Obi Mikel,M,33,1,0,2
Scott Sinclair,M,0,2,0,0
Nicolas Anelka,F,33,4,19,2
Franco Di Santo,F,0,8,0,1
Didier Drogba,F,15,9,5,4
Salomon Kalou,F,17,10,6,4
