Jamal Blackman,G,0,0,0,0
Petr Cech,G,0,0,0,0
Henrique Hilario,G,0,0,0,0
Rhys Taylor,G,0,0,0,0
Ross Turnbull,G,0,0,0,0
Ryan Bertrand,D,0,0,0,0
Jos Bosingwa,D,0,0,0,0
Nathaniel Chalobah,D,0,0,0,0
Ashley Cole,D,0,0,0,0
Paulo Ferreira,D,0,0,0,0
Branislav Ivanovic,D,0,0,0,0
David Luiz,D,0,0,0,0
John Terry,D,0,0,0,0
Alex,D,0,0,0,0
Billy Clifford,M,0,0,0,0
Michael Essien,M,0,0,0,0
Frank Lampard,M,0,0,0,0
Florent Malouda,M,0,0,0,0
Joshua McEachran,M,0,0,0,0
Raul Meireles,M,0,0,0,0
Jacob Mellis,M,0,0,0,0
John Obi Mikel,M,0,0,0,0
Oriol Romeu,M,0,0,0,0
Ramires,M,0,0,0,0
Nicolas Anelka,F,0,0,0,0
Adam Coombes,F,0,0,0,0
Didier Drogba,F,0,0,0,0
Salomon Kalou,F,0,0,0,0
Romelu Lukaku,F,0,0,0,0
Juan Mata,F,0,0,0,0
Daniel Sturridge,F,0,0,0,0
Fernando Torres,F,0,0,0,0
