Petr Cech,G,20,0,0,0
Carlo Cudicini,G,7,1,0,0
Henrique Hilario,G,11,0,0,0
Wayne Bridge,D,17,5,0,4
Ricardo Carvalho,D,31,0,3,1
Ashley Cole,D,21,2,0,2
Paulo Ferreira,D,18,6,0,0
Sam Hutchinson,D,0,1,0,0
John Terry,D,27,1,1,3
Michael Ballack,M,23,3,4,2
Joe Cole,M,3,10,0,0
Lassana Diarra,M,7,3,0,0
Michael Essien,M,33,0,2,3
Frank Lampard,M,36,1,11,10
Claude Makelele,M,26,3,1,0
John Obi Mikel,M,10,12,0,3
Shaun Wright-Phillips,M,13,14,2,4
Didier Drogba,F,32,4,20,4
Salomon Kalou,F,19,14,7,5
Arjen Robben,F,16,5,2,6
Andriy Shevchenko,F,22,8,4,6
Scott Sinclair,F,1,1,0,0
