Petr Cech,G,36,0,0,0
Ross Turnbull,G,2,1,0,0
Nathan Ak,D,1,2,0,0
Csar Azpilicueta,D,24,3,0,4
Ryan Bertrand,D,14,5,0,0
Gary Cahill,D,24,2,2,2
Ashley Cole,D,31,0,1,2
Paulo Ferreira,D,0,2,0,0
Branislav Ivanovic,D,33,1,5,1
David Luiz,D,29,1,2,2
John Terry,D,11,3,4,0
Yossi Benayoun,M,4,8,0,1
Frank Lampard,M,21,8,15,1
Marko Marin,M,2,4,1,1
John Obi Mikel,M,19,3,0,0
Oriol Romeu,M,4,2,0,0
Ramires,M,28,7,5,1
Oscar,M,24,10,4,5
Demba Ba,F,30,4,15,0
Eden Hazard,F,31,3,9,11
Juan Mata,F,31,4,12,12
Victor Moses,F,13,11,1,1
Fernando Torres,F,28,8,8,6
