Petr Cech,G,34,0,0,0
Henrique Hilario,G,2,0,0,0
Ross Turnbull,G,2,0,0,0
Ryan Bertrand,D,6,1,0,0
Jos Bosingwa,D,24,3,1,2
Gary Cahill,D,28,1,3,0
Ashley Cole,D,31,1,0,6
Paulo Ferreira,D,3,3,0,0
Sam Hutchinson,D,1,1,0,0
Branislav Ivanovic,D,26,3,3,1
David Luiz,D,18,2,2,1
John Terry,D,31,0,6,1
Michael Essien,M,10,4,0,1
Frank Lampard,M,26,4,11,5
Florent Malouda,M,11,15,2,3
Raul Meireles,M,23,7,2,4
John Obi Mikel,M,15,7,0,0
Oriol Romeu,M,11,5,0,0
Ramires,M,28,2,5,1
Didier Drogba,F,16,8,5,1
Salomon Kalou,F,7,5,1,1
Romelu Lukaku,F,1,7,0,1
Juan Mata,F,29,5,6,13
Daniel Sturridge,F,28,2,11,3
Fernando Torres,F,20,12,6,4
