Petr Cech,G,26,0,0,0
Carlo Cudicini,G,10,0,0,0
Henrique Hilario,G,2,1,0,0
Juliano Belletti,D,20,3,2,1
Tal Ben Haim,D,10,3,0,0
Wayne Bridge,D,9,2,0,1
Ricardo Carvalho,D,22,0,1,0
Ashley Cole,D,27,0,1,1
Paulo Ferreira,D,15,3,0,1
John Terry,D,23,0,1,1
Alex,D,22,6,2,2
Michael Ballack,M,16,2,7,1
Joe Cole,M,28,5,7,6
Michael Essien,M,23,4,6,4
Frank Lampard,M,24,1,10,8
Claude Makelele,M,15,3,0,1
Florent Malouda,M,16,5,2,1
John Obi Mikel,M,21,8,0,0
Steve Sidwell,M,7,8,0,1
Shaun Wright-Phillips,M,20,7,2,4
Claudio Pizarro,F,4,17,2,1
Nicolas Anelka,F,28,4,11,8
Didier Drogba,F,17,2,8,6
Salomon Kalou,F,24,6,7,9
Andriy Shevchenko,F,8,9,5,1
