Lukasz Fabianski,G,4,0,0,0
Vito Mannone,G,9,0,0,0
Wojciech Szczesny,G,25,0,0,0
Kieran Gibbs,D,23,4,0,3
Carl Jenkinson,D,14,0,0,0
Laurent Koscielny,D,20,5,2,1
Per Mertesacker,D,33,1,3,0
Ignasi Miquel,D,0,1,0,0
Nacho Monreal,D,9,1,1,1
Bacary Sagna,D,25,0,0,0
Thomas Vermaelen,D,25,4,0,0
Abou Diaby,M,10,1,0,0
Andrey Arshavin,M,0,7,0,0
Mikel Arteta,M,34,0,6,3
Santi Cazorla,M,37,1,12,11
Francis Coquelin,M,3,8,0,0
Serge Gnabry,M,0,1,0,0
Alex Oxlade-Chamberlain,M,11,14,1,3
Aaron Ramsey,M,21,15,1,2
Tomas Rosicky,M,7,3,2,1
Theo Walcott,M,24,8,14,10
Jack Wilshere,M,20,5,0,3
Olivier Giroud,F,24,10,11,3
Gervinho,F,12,6,5,3
Lukas Podolski,F,25,8,11,9
