Lukasz Fabianski,G,1,0,0,0
Wojciech Szczesny,G,37,0,0,0
Kieran Gibbs,D,24,4,0,1
Carl Jenkinson,D,7,7,1,2
Laurent Koscielny,D,32,0,2,0
Per Mertesacker,D,35,0,2,0
Nacho Monreal,D,13,10,0,1
Bacary Sagna,D,34,1,1,2
Thomas Vermaelen,D,7,7,0,1
Abou Diaby,M,0,1,0,0
Mikel Arteta,M,27,4,2,0
Santi Cazorla,M,30,1,4,8
Mathieu Flamini,M,18,9,2,0
Serge Gnabry,M,5,4,1,0
Kim Kallstrom,M,1,2,0,0
Ryo Miyaichi,M,0,1,0,0
Alex Oxlade-Chamberlain,M,6,8,2,2
Aaron Ramsey,M,20,3,10,8
Tomas Rosicky,M,17,10,2,1
Theo Walcott,M,10,4,5,4
Jack Wilshere,M,19,5,3,4
Mesut zil,M,25,1,5,9
Chuba Akpom,F,0,1,0,0
Nicklas Bendtner,F,1,8,2,0
Olivier Giroud,F,36,0,16,8
Lukas Podolski,F,14,6,8,2
Yaya Sanogo,F,0,8,0,0
