Manuel Almunia,G,32,0,0,0
Lukasz Fabianski,G,5,1,0,0
Vito Mannone,G,1,0,0,0
Gal Clichy,D,30,1,1,0
Johan Djourou,D,13,2,0,0
William Gallas,D,23,0,2,0
Kieran Gibbs,D,6,2,0,0
Gavin Hoyte,D,1,0,0,0
Bacary Sagna,D,34,1,0,1
Mikael Silvestre,D,12,2,2,1
Kolo Tour,D,26,3,1,1
Abou Diaby,M,16,8,3,2
Andrey Arshavin,M,12,0,6,5
Emmanuel Ebou,M,17,11,3,3
Cesc Fbregas,M,22,0,3,8
Samir Nasri,M,28,1,6,2
Denilson,M,36,1,3,7
Fran Merida Perez,M,0,2,0,0
Aaron Ramsey,M,1,8,0,1
Mark Randall,M,0,1,0,0
Alex Song,M,23,8,1,0
Theo Walcott,M,16,6,2,2
Jack Wilshere,M,0,1,0,0
Nicklas Bendtner,F,17,14,9,2
Carlos Vela,F,2,12,1,0
Robin van Persie,F,24,4,11,10
