Jens Lehmann,G,38,0,0,0
Gael Clichy,D,5,2,0,0
Ashley Cole,D,9,2,0,0
Pascal Cygan,D,11,1,2,0
Johan Djourou,D,6,1,0,0
Emmanuel Ebou,D,11,7,0,2
Philippe Senderos,D,19,1,2,0
Kolo Tour,D,33,0,0,0
Abou Diaby,M,9,3,1,1
Gilberto Silva,M,33,0,2,1
Mathieu Flamini,M,19,12,0,3
Cesc Fbregas,M,30,5,3,5
Alexsandr Hleb,M,17,8,3,0
Sebastian Larsson,M,2,1,0,0
Lauren,M,22,0,0,1
Freddie Ljungberg,M,21,4,1,4
Alex Song,M,3,2,0,0
Arturo Lupoli,F,0,1,0,0
Emmanuel Adebayor,F,12,1,4,4
Thierry Henry,F,30,2,27,6
Jos Antonio Reyes,F,22,4,5,10
Robin van Persie,F,13,11,5,1
