Scott Carson,G,4,0,0,0
Jerzy Dudek,G,24,0,0,0
Jamie Carragher,D,38,0,0,2
Josemi,D,13,2,0,1
Sami Hyypia,D,32,0,2,0
Djimi Traore,D,18,8,0,1
John Welsh,D,2,1,0,0
Xabi Alonso,M,20,4,2,6
Salif Diao,M,4,4,0,0
Steve Finnan,M,29,4,1,0
Luis Garcia,M,26,3,8,3
Steven Gerrard,M,28,2,7,5
Dietmar Hamann,M,23,7,0,5
Harry Kewell,M,15,3,1,2
Antonio Nunez,M,8,10,0,0
Darren Potter,M,0,2,0,0
John Arne Riise,M,34,3,6,7
Stephen Warnock,M,11,8,0,1
Milan Baros,F,22,4,9,2
Djibril Ciss,F,10,6,4,1
Anthony Le Tallec,F,2,2,0,0
Neil Mellor,F,6,3,2,0
Fernando Sanchez Morientes,F,12,1,3,1
Florent Sinama-Pongolle,F,6,10,2,0
David Raven,SUB,0,1,0,0
