Simon Mignolet,G,38,0,0,0
Daniel Agger,D,16,4,2,1
Aly Cissokho,D,12,3,0,1
Jon Flanagan,D,23,0,1,1
Glen Johnson,D,29,0,0,2
Martin Kelly,D,0,5,0,0
Mamadou Sakho,D,17,1,1,0
Martin Skrtel,D,36,0,7,1
Brad Smith,D,0,1,0,0
Jos Enrique,D,6,2,0,2
Kolo Tour,D,15,5,0,2
Andre Wisdom,D,1,1,0,0
Joe Allen,M,15,9,1,0
Philippe Coutinho,M,28,5,5,7
Steven Gerrard,M,33,1,13,13
Jordan Henderson,M,35,0,4,7
Lucas,M,20,7,0,0
Luis Alberto,M,0,9,0,1
Joao Carlos Teixeira,M,0,1,0,0
Iago Aspas,F,5,9,0,1
Raheem Sterling,F,24,9,9,5
Daniel Sturridge,F,26,3,21,7
Luis Surez,F,33,0,31,12
