Doni,G,4,0,0,0
Brad Jones,G,0,1,0,0
Pepe Reina,G,34,0,0,0
Daniel Agger,D,24,3,1,1
Fabio Aurelio,D,1,1,0,0
Jamie Carragher,D,19,2,0,0
Sebastin Coates,D,4,3,1,0
Jon Flanagan,D,5,0,0,0
Glen Johnson,D,22,1,1,0
Martin Kelly,D,12,0,0,0
Martin Skrtel,D,33,1,2,1
Jos Enrique,D,33,2,0,2
Charlie Adam,M,27,1,2,6
Stewart Downing,M,28,8,0,0
Steven Gerrard,M,12,6,5,2
Jordan Henderson,M,31,6,2,1
Dirk Kuyt,M,22,12,2,1
Lucas,M,12,0,0,0
Maxi Rodrguez,M,10,2,4,1
Jonjo Shelvey,M,8,5,1,0
Jay Spearing,M,15,1,0,1
Raheem Sterling,M,0,3,0,0
Craig Bellamy,F,12,15,6,3
Andy Carroll,F,21,14,4,2
Luis Surez,F,29,2,11,3
