Shay Given,G,37,0,0,0
Kasper Schmeichel,G,0,1,0,0
Wayne Bridge,D,19,3,0,0
Richard Dunne,D,31,0,1,0
Javier Garrido,D,11,2,1,1
Shaleum Logan,D,1,0,0,0
Nedum Onuoha,D,20,3,1,1
Micah Richards,D,33,1,1,1
Pablo Zabaleta,D,26,3,1,2
Elano,M,21,7,6,3
Kelvin Etuhu,M,2,2,0,0
Stephen Ireland,M,34,1,9,9
Michael Johnson,M,3,0,0,0
Vincent Kompany,M,34,0,1,3
Martin Petrov,M,4,5,0,0
Vladimir Weiss,M,0,1,0,0
Shaun Wright-Phillips,M,27,1,5,4
Nigel de Jong,M,16,0,0,1
Craig Bellamy,F,20,4,8,0
Valeri Bojinov,F,3,6,1,1
Felipe Caicedo,F,10,7,5,0
Robinho,F,30,1,14,5
Ched Evans,F,3,13,1,1
Benjani Mwaruwari,F,7,1,1,1
