Wilfredo Caballero,G,2,0,0,0
Joe Hart,G,36,0,0,0
Dedryck Boyata,D,1,1,0,0
Gal Clichy,D,23,0,1,3
Martn Demichelis,D,28,3,1,0
Aleksandar Kolarov,D,17,5,2,3
Vincent Kompany,D,23,2,0,0
Eliaquim Mangala,D,24,1,0,2
Bacary Sagna,D,8,1,0,0
Pablo Zabaleta,D,29,0,1,4
Frank Lampard,M,10,22,6,1
James Milner,M,18,14,5,7
Samir Nasri,M,18,6,2,6
Jess Navas,M,23,12,0,8
Jose Pozo,M,1,2,0,0
Fernando,M,22,3,2,2
Fernandinho,M,25,8,3,3
David Silva,M,32,0,12,7
Yaya Tour,M,27,2,10,1
Sergio Agero,F,30,3,26,8
Wilfried Bony,F,18,12,11,3
Edin Dzeko,F,12,11,4,2
Stevan Jovetic,F,9,8,5,3
