Joe Hart,G,38,0,0,0
Gal Clichy,D,26,2,0,2
Aleksandar Kolarov,D,11,9,1,2
Vincent Kompany,D,26,0,1,0
Joleon Lescott,D,17,9,1,0
Matija Nastasic,D,21,0,0,0
Micah Richards,D,7,0,0,0
Maicon,D,4,5,0,0
Kolo Tour,D,10,5,0,0
Pablo Zabaleta,D,29,1,2,2
Gareth Barry,M,27,4,1,2
Javi Garcia,M,17,7,2,0
James Milner,M,20,7,4,3
Samir Nasri,M,22,6,2,7
Abdul Razak,M,0,3,0,0
Jack Rodwell,M,6,5,2,0
David Silva,M,29,3,4,8
Scott Sinclair,M,2,10,1,0
Yaya Tour,M,32,0,7,5
Sergio Agero,F,22,8,12,2
Edin Dzeko,F,16,16,14,3
Carlos Tevez,F,28,6,11,8
