Tim Howard,G,37,0,0,0
Joel Robles,G,1,1,0,0
Mason Springthorpe,G,0,0,0,0
Antoln Alcaraz,D,5,1,0,0
Leighton Baines,D,32,0,5,4
Tyias Browning,D,0,0,0,0
Seamus Coleman,D,36,0,6,2
Sylvain Distin,D,33,0,0,0
Shane Duffy,D,--,--,--,--
Luke Garbutt,D,0,1,0,0
Tony Hibbert,D,0,1,0,0
Phil Jagielka,D,26,0,0,1
Bryan Oviedo,D,8,1,2,2
John Stones,D,15,6,0,0
Ross Barkley,M,25,9,6,0
Darron Gibson,M,0,1,0,0
Matthew Kennedy,M,--,--,--,--
Ryan Ledson,M,0,0,0,0
John Lundstram,M,--,--,--,--
James McCarthy,M,31,3,1,3
Aiden McGeady,M,4,12,0,1
Kevin Mirallas,M,28,4,8,8
Leon Osman,M,27,11,3,4
Steven Pienaar,M,19,4,1,2
Gerard Deulofeu,F,9,16,3,3
Magaye Gueye,F,0,0,0,0
Arouna Kon,F,0,5,0,0
Romelu Lukaku,F,29,4,15,6
Conor McAleny,F,0,0,0,0
Steven Naismith,F,13,18,5,2
Lacina Traore,F,0,1,0,0
Apostolos Vellios,F,0,0,0,0
