Tim Howard,G,38,0,0,0
Carlo Nash,G,0,0,0,0
John Ruddy,G,--,--,0,0
Iain Turner,G,0,0,0,0
Leighton Baines,D,26,5,1,6
Seamus Coleman,D,--,--,--,--
Tony Hibbert,D,16,1,0,1
Phil Jagielka,D,33,1,0,0
Joleon Lescott,D,35,1,4,2
Shkodran Mustafi,D,--,--,--,--
Joseph Yobo,D,26,1,1,0
Mikel Arteta,M,26,0,5,6
Tim Cahill,M,28,2,8,3
Marouane Fellaini,M,28,2,8,1
Dan Gosling,M,6,5,2,0
John Kissock,M,0,0,0,0
Phil Neville,M,36,1,0,3
Femi Orenuga,M,--,--,--,--
Leon Osman,M,32,2,6,4
Anton Peterlin,M,--,--,--,--
Steven Pienaar,M,27,1,2,7
Jack Rodwell,M,9,10,0,0
James  Wallace,M,0,0,0,0
Kieran Agard,F,0,0,0,0
Yakubu Aiyegbeni,F,14,0,4,1
J,F,17,4,6,3
Victor Anichebe,F,5,12,1,1
Jose Baxter,F,1,2,0,0
Lucas Jutkiewicz,F,0,1,0,0
Louis Saha,F,10,14,6,1
James Vaughan,F,1,12,0,1
