Tim Howard,G,36,0,0,0
Iain Turner,G,0,0,0,0
Stefan Wessels,G,2,0,0,0
Leighton Baines,D,13,9,0,1
Anthony Gardner,D,--,--,--,--
Tony Hibbert,D,22,2,0,1
John Irving,D,--,--,--,--
Joleon Lescott,D,37,1,8,2
Phil Neville,D,37,0,1,2
Nuno Valente,D,8,1,0,1
Jack Rodwell,D,0,2,0,0
Joseph Yobo,D,29,1,1,2
Mikel Arteta,M,27,1,1,7
Tim Cahill,M,18,0,7,3
Lee Carsley,M,33,1,1,3
Manuel Fernandes,M,9,3,0,3
Dan Gosling,M,0,0,0,0
Thomas Gravesen,M,1,7,0,1
Phil Jagielka,M,27,7,1,3
Leon Osman,M,26,2,4,2
Steven Pienaar,M,25,3,2,6
Anderson Silva de Franca,M,0,0,0,0
Andy Van der Meyde,M,0,0,0,0
Yakubu Aiyegbeni,F,28,3,15,3
Victor Anichebe,F,10,17,1,0
Andrew Johnson,F,20,9,6,4
James Vaughan,F,0,8,1,0
