Russell Griffiths,G,0,0,0,0
Tim Howard,G,32,0,0,0
Joel Robles,G,6,1,0,0
Jindrich Stanek,G,--,--,0,0
Antoln Alcaraz,D,6,2,0,0
Leighton Baines,D,31,0,2,9
Tyias Browning,D,0,2,0,0
Seamus Coleman,D,34,1,3,2
Brendan Galloway,D,2,0,0,0
Luke Garbutt,D,3,1,0,0
Tony Hibbert,D,4,0,0,0
Phil Jagielka,D,37,0,4,0
Jonjoe Kenny,D,--,--,--,--
Bryan Oviedo,D,2,4,0,0
John Stones,D,23,0,1,0
Christian Atsu,M,1,4,0,1
Ross Barkley,M,22,7,2,2
Gareth Barry,M,33,0,0,2
Muhamed Besic,M,15,8,0,0
Kieran Dowell,M,--,--,--,--
Courtney  Duffus,M,--,--,--,--
Darron Gibson,M,3,6,0,0
Ryan Ledson,M,0,0,0,0
Aaron Lennon,M,15,8,2,2
James McCarthy,M,27,1,2,1
Aiden McGeady,M,10,6,1,2
Kevin Mirallas,M,18,11,7,1
Leon Osman,M,13,8,2,2
Steven Pienaar,M,3,6,0,2
Joe Williams,M,--,--,--,--
Sam Byrne,F,--,--,--,--
Arouna Kon,F,7,5,1,1
Romelu Lukaku,F,32,4,10,5
Steven Naismith,F,22,9,6,0
