Nigel Martyn,G,33,1,0,0
Iain Turner,G,--,--,0,0
Richard Wright,G,4,0,0,0
Peter Clarke,D,1,0,0,0
Tony Hibbert,D,24,1,0,1
Gary Naysmith,D,27,2,2,2
Alessandro Pistone,D,20,1,0,0
Alan Stubbs,D,25,2,0,0
Steve Watson,D,22,2,5,2
David Weir,D,9,1,0,0
Joseph Yobo,D,27,1,2,0
Lee Carsley,M,15,6,1,0
Nick Chadwick,M,1,2,0,0
Thomas Gravesen,M,29,1,2,2
Kevin Kilbane,M,26,4,3,3
Tobias Linderoth,M,23,4,0,0
Alex Nyarko,M,7,4,0,0
Li Tie,M,4,1,0,0
Marcus Bent,F,--,--,--,--
Kevin Campbell,F,8,9,1,1
Duncan Ferguson,F,13,7,5,3
James McFadden,F,11,12,0,2
Tomasz Radzinski,F,28,6,8,3
Wayne Rooney,F,26,8,9,3
