Adam Davies,G,--,--,0,0
Marcus Hahnemann,G,--,--,0,0
Tim Howard,G,--,--,0,0
Jan Mucha,G,--,--,0,0
Leighton Baines,D,--,--,--,--
Moses Barnett,D,--,--,--,--
Eric Dier,D,--,--,--,--
Sylvain Distin,D,--,--,--,--
Johan Hammar,D,--,--,--,--
John Heitinga,D,--,--,--,--
Tony Hibbert,D,--,--,--,--
Phil Jagielka,D,--,--,--,--
Shkodran Mustafi,D,--,--,--,--
Aristote Nsiala,D,--,--,--,--
Ross Barkley,M,--,--,--,--
Diniyar Bilyaletdinov,M,--,--,--,--
Tim Cahill,M,--,--,--,--
Seamus Coleman,M,--,--,--,--
Royston Drenthe,M,--,--,--,--
Marouane Fellaini,M,--,--,--,--
Adam Forshaw,M,--,--,--,--
Phil Neville,M,--,--,--,--
Leon Osman,M,--,--,--,--
Jack Rodwell,M,--,--,--,--
Victor Anichebe,F,--,--,--,--
Magaye Gueye,F,--,--,--,--
Conor McAleny,F,--,--,--,--
James McFadden,F,--,--,--,--
Louis Saha,F,--,--,--,--
Denis Stracqualursi,F,--,--,--,--
Apostolos Vellios,F,--,--,--,--
